datetime,symbol,open,high,low,close,volume
2026-03-28 03:00:00,TVC:SPX,6366.97,6368.87,6366.97,6368.86,0.0
2026-03-30 20:30:00,TVC:SPX,6418.27,6427.3,6392.16,6396.39,0.0
2026-03-30 20:45:00,TVC:SPX,6396.02,6398.51,6370.87,6373.89,0.0
2026-03-30 21:00:00,TVC:SPX,6374.04,6391.6,6374.04,6388.74,0.0
2026-03-30 21:15:00,TVC:SPX,6389.07,6390.41,6378.4,6382.31,0.0
2026-03-30 21:30:00,TVC:SPX,6382.32,6388.78,6371.07,6372.69,0.0
2026-03-30 21:45:00,TVC:SPX,6372.69,6399.76,6371.3,6399.57,0.0
2026-03-30 22:00:00,TVC:SPX,6399.66,6411.55,6388.95,6389.53,0.0
2026-03-30 22:15:00,TVC:SPX,6389.37,6394.68,6379.24,6388.82,0.0
2026-03-30 22:30:00,TVC:SPX,6388.79,6405.42,6385.52,6404.2,0.0
2026-03-30 22:45:00,TVC:SPX,6404.2,6408.47,6396.97,6398.15,0.0
2026-03-30 23:00:00,TVC:SPX,6398.37,6398.93,6385.84,6391.36,0.0
2026-03-30 23:15:00,TVC:SPX,6391.45,6391.45,6376.59,6377.18,0.0
2026-03-30 23:30:00,TVC:SPX,6377.14,6384.1,6376.14,6379.99,0.0
2026-03-30 23:45:00,TVC:SPX,6380.0,6381.68,6374.58,6377.73,0.0
2026-03-31 00:00:00,TVC:SPX,6377.3,6381.57,6369.15,6369.58,0.0
2026-03-31 00:15:00,TVC:SPX,6369.49,6371.01,6356.87,6357.81,0.0
2026-03-31 00:30:00,TVC:SPX,6357.9,6366.92,6351.38,6366.55,0.0
2026-03-31 00:45:00,TVC:SPX,6366.43,6369.0,6356.33,6359.32,0.0
2026-03-31 01:00:00,TVC:SPX,6359.49,6361.17,6352.62,6357.21,0.0
2026-03-31 01:15:00,TVC:SPX,6356.86,6360.5,6347.06,6347.06,0.0
2026-03-31 01:30:00,TVC:SPX,6347.03,6355.79,6346.93,6348.9,0.0
2026-03-31 01:45:00,TVC:SPX,6348.94,6351.68,6338.83,6342.01,0.0
