datetime,symbol,open,high,low,close,volume
2026-03-24 23:15:00,TVC:DJI,46287.27,46357.67,46274.62,46332.86,0.0
2026-03-24 23:30:00,TVC:DJI,46334.99,46350.66,46222.0,46308.46,0.0
2026-03-24 23:45:00,TVC:DJI,46309.23,46338.41,46246.82,46294.9,0.0
2026-03-25 00:00:00,TVC:DJI,46294.59,46305.86,46114.17,46141.45,0.0
2026-03-25 00:15:00,TVC:DJI,46140.8,46179.42,46133.36,46172.02,0.0
2026-03-25 00:30:00,TVC:DJI,46172.14,46214.05,46099.5,46106.14,0.0
2026-03-25 00:45:00,TVC:DJI,46106.07,46232.7,46096.81,46216.3,0.0
2026-03-25 01:00:00,TVC:DJI,46221.71,46262.0,46189.12,46199.93,0.0
2026-03-25 01:15:00,TVC:DJI,46199.84,46266.77,46155.57,46243.64,0.0
2026-03-25 01:30:00,TVC:DJI,46243.32,46382.56,46241.05,46293.52,0.0
2026-03-25 01:45:00,TVC:DJI,46293.41,46315.39,46233.43,46261.41,0.0
2026-03-25 02:00:00,TVC:DJI,46260.34,46320.91,46260.21,46320.91,0.0
2026-03-25 02:15:00,TVC:DJI,46320.86,46320.86,46231.71,46239.41,0.0
2026-03-25 02:30:00,TVC:DJI,46239.43,46258.71,46185.27,46185.27,0.0
2026-03-25 02:45:00,TVC:DJI,46185.69,46186.92,46101.64,46125.76,0.0
2026-03-25 20:30:00,TVC:DJI,46599.47,46718.43,46529.06,46535.4,0.0
2026-03-25 20:45:00,TVC:DJI,46536.76,46590.44,46383.43,46392.76,0.0
2026-03-25 21:00:00,TVC:DJI,46393.52,46476.72,46322.75,46476.72,0.0
2026-03-25 21:15:00,TVC:DJI,46476.47,46505.11,46371.35,46446.57,0.0
2026-03-25 21:30:00,TVC:DJI,46446.96,46540.19,46426.16,46482.08,0.0
2026-03-25 21:45:00,TVC:DJI,46479.08,46549.81,46473.0,46518.26,0.0
2026-03-25 22:00:00,TVC:DJI,46521.01,46558.86,46348.08,46357.36,0.0
2026-03-25 22:15:00,TVC:DJI,46357.62,46480.17,46196.92,46480.14,0.0
2026-03-25 22:30:00,TVC:DJI,46479.56,46501.69,46362.03,46405.41,0.0
2026-03-25 22:45:00,TVC:DJI,46406.33,46450.08,46389.24,46431.75,0.0
2026-03-25 23:00:00,TVC:DJI,46436.75,46436.93,46375.69,46398.79,0.0
2026-03-25 23:15:00,TVC:DJI,46398.44,46479.99,46354.46,46430.62,0.0
2026-03-25 23:30:00,TVC:DJI,46433.81,46513.46,46420.67,46493.47,0.0
2026-03-25 23:45:00,TVC:DJI,46493.18,46499.92,46429.38,46469.86,0.0
2026-03-26 00:00:00,TVC:DJI,46470.31,46501.62,46436.04,46472.41,0.0
2026-03-26 00:15:00,TVC:DJI,46472.19,46505.97,46424.75,46497.88,0.0
2026-03-26 00:30:00,TVC:DJI,46497.92,46571.24,46469.72,46546.41,0.0
2026-03-26 00:45:00,TVC:DJI,46546.1,46547.58,46447.09,46480.15,0.0
2026-03-26 01:00:00,TVC:DJI,46478.99,46509.09,46458.5,46502.17,0.0
2026-03-26 01:15:00,TVC:DJI,46501.38,46534.16,46461.29,46467.01,0.0
2026-03-26 01:30:00,TVC:DJI,46467.46,46502.18,46454.55,46474.24,0.0
2026-03-26 01:45:00,TVC:DJI,46474.59,46474.59,46372.25,46431.23,0.0
2026-03-26 02:00:00,TVC:DJI,46431.03,46434.9,46383.42,46430.32,0.0
2026-03-26 02:15:00,TVC:DJI,46430.43,46480.4,46429.39,46430.38,0.0
2026-03-26 02:30:00,TVC:DJI,46429.63,46430.05,46372.9,46399.07,0.0
2026-03-26 02:45:00,TVC:DJI,46399.55,46466.44,46390.7,46428.02,0.0
2026-03-26 20:30:00,TVC:DJI,46202.17,46372.87,46158.36,46372.87,0.0
2026-03-26 20:45:00,TVC:DJI,46374.31,46513.93,46374.31,46508.28,0.0
2026-03-26 21:00:00,TVC:DJI,46509.38,46511.87,46397.4,46495.2,0.0
2026-03-26 21:15:00,TVC:DJI,46497.12,46526.2,46454.46,46456.39,0.0
2026-03-26 21:30:00,TVC:DJI,46457.02,46547.6,46380.08,46408.78,0.0
2026-03-26 21:45:00,TVC:DJI,46409.28,46442.23,46243.33,46332.7,0.0
2026-03-26 22:00:00,TVC:DJI,46333.1,46388.76,46331.47,46352.63,0.0
2026-03-26 22:15:00,TVC:DJI,46351.2,46359.14,46288.65,46288.91,0.0
